0,-0.5597
0,-0.5597
0,-0.5597
0.151,-0.5597
0.25454,-0.5597
0.405,-0.5597
0.6215,-0.5597
0.75309,-0.5597
0.904,-0.5597
1.0292,-0.5597
1.154,-0.5597
1.405,-0.5597
1.5986,-0.5597
1.7288,-0.5597
1.901,-0.5597
2.0712,-0.5597
2.154,-0.5597
2.405,-0.5597
2.656,-0.5597
2.8736,-0.5597
3.007,-0.5597
3.312,-0.5597
3.4863,-0.5597
3.616,-0.5597
3.7518,-0.5597
3.8421,-0.5597
